@relation 'CS_DOMINGO_TST-weka.filters.unsupervised.attribute.NumericToNominal-R2-10,20-22,43'

@attribute DURATION_MAX numeric
@attribute STARTHOUR_1 {0,1}
@attribute STARTHOUR_2 {0,1}
@attribute STARTHOUR_3 {0,1}
@attribute STARTHOUR_4 {0,1}
@attribute STARTHOUR_5 {0,1}
@attribute STARTHOUR_6 {0,1}
@attribute TURNO_1 {0,1}
@attribute TURNO_2 {0,1}
@attribute TURNO_3 {0,1}
@attribute DURATION numeric
@attribute CCOUNT numeric
@attribute CMINPRICE numeric
@attribute CMAXPRICE numeric
@attribute CSUMPRICE numeric
@attribute BCOUNT numeric
@attribute BMINPRICE numeric
@attribute BMAXPRICE numeric
@attribute BSUMPRICE numeric
@attribute BSTEP {0.375,0.5,0.625,0.75,0.875,1}
@attribute ONLINESTATUS_1 {0,1}
@attribute AVAILABILITY_1 {0,1}
@attribute QTD_SESSION numeric
@attribute MIN_STARTHOUR numeric
@attribute MIN_CCOUNT numeric
@attribute MAX_CCOUNT numeric
@attribute MIN_CMAXPRICE numeric
@attribute MAX_CMAXPRICE numeric
@attribute MIN_CMINPRICE numeric
@attribute MAX_CMINPRICE numeric
@attribute MIN_CSUMPRICE numeric
@attribute MAX_CSUMPRICE numeric
@attribute MIN_BCOUNT numeric
@attribute MAX_BCOUNT numeric
@attribute MIN_BMINPRICE numeric
@attribute MAX_BMINPRICE numeric
@attribute MIN_BMAXPRICE numeric
@attribute MAX_BMAXPRICE numeric
@attribute MIN_BSUMPRICE numeric
@attribute MAX_BSUMPRICE numeric
@attribute MIN_BSTEP numeric
@attribute MAX_BSTEP numeric
@attribute CLASSE_1 {0,1}

@data
0.407117,1,0,1,1,0,0,1,0,0,0.407117,0.391667,0.5,0.556818,0.447531,0.375,0.803571,0.65,0.522059,0.375,1,1,0.339286,0.625,0.475,0.391667,0.716463,0.556338,0.535714,0.459559,0.567568,0.44665,0,0.375,0.920455,0.713235,0.814394,0.625,0.814394,0.489155,0,0.375,0
0.861861,1,0,0,1,0,1,1,0,0,0.861861,0.975,0.36,0.451923,0.574691,1,0.364286,0.375,0.464706,1,1,0,1,0.708333,0.975,0.975,0.533537,0.450704,0.369048,0.389706,0.501351,0.574442,0,1,0.361364,0.377941,0.382576,0.375,0.382576,0.444635,0,0.6875,1
0.39854,1,0,0,1,0,1,1,0,0,0.39854,0.525,0.625,0.434441,0.529321,0.5,0.553571,0.475,0.507353,0.375,1,1,0.375,0.708333,0.725,0.525,0.503049,0.433099,0.684524,0.551471,0.625,0.528846,0,0.5,0.602273,0.507353,0.549242,0.465909,0.549242,0.47774,0,0.375,0
0.350547,1,0,1,1,0,0,1,0,0,0.350547,0.341667,0.425,0.36451,0.350309,0.375,0.410714,0.375,0.360294,0.5,0,0,0.375,0.625,0.325,0.341667,0.381098,0.362676,0.446429,0.404412,0.35473,0.348945,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.4375,0
0.659489,1,0,1,1,0,0,1,0,0,0.659489,0.658333,0.625,0.591783,0.877778,0.625,0.553571,0.575,0.713235,0.75,0,0,0.696429,0.625,0.925,0.658333,0.777439,0.591549,0.684524,0.551471,1,0.879032,0,0.625,0.602273,0.625,0.700758,0.556818,0.700758,0.637557,0,0.6875,0
0.47938,1,0,0,1,1,0,1,0,0,0.47938,0.425,0.455,0.38549,0.400309,0.375,0.453571,0.405,0.377941,0.5,0,1,0.625,0.583333,0.525,0.425,0.417683,0.383803,0.482143,0.426471,0.441892,0.399194,0,0.375,0.475,0.425,0.443182,0.402273,0.443182,0.377283,0,0.5,0
0.37208,1,1,0,0,1,0,0,1,0,0.37208,0.425,0.39,0.359266,0.373765,0.5,0.4,0.3675,0.380882,0.625,0,0,0.410714,0.458333,0.475,0.425,0.371951,0.357394,0.404762,0.378676,0.384459,0.372519,0,0.5,0.406818,0.380882,0.386364,0.368182,0.386364,0.379566,0,0.5,0
0.961314,1,1,0,0,1,0,0,1,0,0.961314,0.658333,1,1,1,0.625,1,1,1,0.375,1,1,0.410714,0.458333,0.375,0.658333,1,1,1,1,0.746622,1,0,0.625,1,1,1,1,1,1,0,0.375,0
0.573358,1,0,1,1,0,0,1,0,0,0.573358,0.541667,0.375,0.434441,0.466049,0.875,0.375,0.475,0.544118,1,0,0,0.696429,0.625,0.375,0.541667,0.503049,0.433099,0.386905,0.551471,0.422297,0.465261,0,0.875,0.375,0.507353,0.549242,0.465909,0.549242,0.506279,0,0.6875,1
1,1,0,1,0,0,1,0,1,0,1,0.941667,0.41,0.729895,1,0.625,0.410714,0.5,0.507353,0.375,1,1,0.410714,0.375,1,0.941667,0.685976,0.730634,0.428571,0.422794,1,1,0,0.625,0.420455,0.419118,0.435606,0.488636,0.435606,0.47774,0,0.375,0
0.356022,1,0,0,1,1,0,1,0,0,0.356022,0.358333,1,0.570804,0.429012,0.375,0.832143,0.67,0.533824,0.5,0,1,0.375,0.583333,0.375,0.358333,0.740854,0.570423,1,0.838235,0.527027,0.42804,0,0.375,0.956818,0.736765,0.844697,0.643182,0.844697,0.498288,0,0.4375,0
0.355657,1,0,1,0,0,1,0,1,0,0.355657,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.625,0,0,0.375,0.375,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.637409,1,1,1,0,0,0,1,0,0,0.637409,0.641667,0.475,0.504371,0.79784,0.625,0.446429,0.575,0.669118,0.375,0,0,1,0.666667,0.675,0.641667,0.625,0.503521,0.505952,0.533088,0.780405,0.798697,0,0.625,0.465909,0.625,0.700758,0.556818,0.700758,0.603311,0,0.625,1
0.349635,1,0,1,0,0,1,0,1,0,0.349635,0.341667,0.675,0.451923,0.365741,0.375,0.589286,0.5,0.433824,0.375,1,1,0.339286,0.375,0.325,0.341667,0.533537,0.450704,0.744048,0.588235,0.388514,0.364454,0,0.375,0.647727,0.536765,0.587121,0.488636,0.587121,0.420662,0,0.375,0
0.552737,1,0,0,0,1,1,0,1,0,0.552737,0.725,0.375,0.362762,0.429938,1,0.375,0.3725,0.491176,1,0,0,1,0.333333,0.425,0.725,0.35061,0.360915,0.386905,0.367647,0.361486,0.42897,0,1,0.375,0.360294,0.359848,0.372727,0.359848,0.465183,0,0.6875,1
0.585766,1,0,0,1,0,1,1,0,0,0.585766,1,0.345,0.443182,0.762037,1,0.392857,0.425,0.566176,1,0,0,0.767857,0.708333,0.475,1,0.426829,0.441901,0.35119,0.404412,0.412162,0.762717,0,1,0.397727,0.404412,0.416667,0.420455,0.416667,0.523402,0,0.6875,1
0.37281,1,0,0,1,0,1,1,0,0,0.37281,0.425,0.675,0.486888,0.49537,0.375,0.607143,0.5125,0.441176,0.625,0,0,0.375,0.708333,0.575,0.425,0.594512,0.485915,0.744048,0.588235,0.672297,0.494727,0,0.375,0.670455,0.551471,0.606061,0.5,0.606061,0.42637,0,0.5,0
0.412226,1,0,0,1,0,1,1,0,0,0.412226,0.375,1,0.801573,0.519444,0.375,0.871429,0.6975,0.55,0.5,0,0,0.410714,0.708333,0.425,0.375,1,0.802817,1,0.878676,0.725,0.518921,0,0.375,1,0.769118,0.886364,0.668182,0.886364,0.510845,0,0.5,0
0.351277,1,0,0,1,0,1,1,0,0,0.351277,0.358333,0.45,0.373252,0.359568,0.375,0.428571,0.3875,0.367647,0.375,1,1,0.339286,0.708333,0.375,0.358333,0.396341,0.371479,0.47619,0.422794,0.375,0.358251,0,0.375,0.443182,0.404412,0.416667,0.386364,0.416667,0.369292,0,0.375,0
0.359854,1,0,1,0,0,1,0,1,0,0.359854,0.391667,0.975,0.626748,0.516975,0.375,0.803571,0.65,0.522059,0.375,1,1,0.339286,0.375,0.475,0.391667,0.838415,0.626761,1,0.808824,0.719595,0.516439,0,0.375,0.920455,0.713235,0.814394,0.625,0.814394,0.489155,0,0.375,0
0.54854,0,1,1,1,0,0,0,1,0,0.54854,0.558333,1,0.941434,1,0.75,1,1,1,0.5,0,0,0.660714,0.291667,0.475,0.558333,1,0.943662,1,1,0.746622,1,0,0.75,1,1,1,1,1,1,0,0.4375,0
0.681934,1,0,1,0,1,0,1,0,0,0.681934,1,1,1,1,0.625,1,1,1,1,0,0,0.910714,0.541667,1,1,1,1,1,0.882353,1,1,0,0.625,1,1,1,1,1,1,0,0.6875,1
0.928285,1,0,1,1,0,0,1,0,0,0.928285,0.775,0.325,0.486888,0.570679,0.625,0.464286,0.425,0.5,0.5,0,0,0.553571,0.625,0.875,0.775,0.442073,0.485915,0.327381,0.330882,0.516892,0.570409,0,0.625,0.488636,0.448529,0.473485,0.420455,0.473485,0.472032,0,0.5,0
0.881387,1,1,1,0,0,0,1,0,0,0.881387,0.408333,0.775,0.609266,0.526235,0.5,0.660714,0.725,0.698529,0.5,0,0,0.482143,0.666667,0.425,0.408333,0.594512,0.609155,0.863095,0.661765,0.523649,0.525744,0,0.5,0.738636,0.595588,0.662879,0.693182,0.662879,0.626142,0,0.5625,0
0.363686,0,1,0,1,0,1,0,0,1,0.363686,0.358333,1,1,0.621914,0.375,1,1,0.992647,0.5,0,1,0.410714,0.208333,0.375,0.358333,1,1,1,1,0.949324,0.621898,0,0.375,1,1,1,1,1,0.854452,0,0.4375,0
1,1,0,1,0,1,0,1,0,0,1,0.408333,0.4,0.373252,0.376543,0.375,0.428571,0.3875,0.367647,0.5,0,0,0.482143,0.541667,0.525,0.408333,0.396341,0.371479,0.416667,0.386029,0.412162,0.37531,0,0.375,0.443182,0.404412,0.416667,0.386364,0.416667,0.369292,0,0.5625,0
0.50292,0,1,1,0,0,1,0,0,1,0.50292,0.625,0.825,0.941434,1,0.375,0.696429,0.575,0.477941,0.375,1,1,0.339286,0,1,0.625,1,0.943662,0.922619,0.698529,1,1,0,0.375,0.784091,0.625,0.700758,0.556818,0.700758,0.454909,0,0.375,0
0.367701,1,1,0,0,0,1,0,1,0,0.367701,0.358333,0.375,0.347028,0.350309,0.375,0.375,0.35,0.345588,0.375,1,1,0.339286,0.416667,0.375,0.358333,0.35061,0.34507,0.386905,0.367647,0.35473,0.348945,0,0.375,0.375,0.360294,0.359848,0.352273,0.359848,0.352169,0,0.375,0
0.393066,1,1,0,0,0,1,0,1,0,0.393066,0.425,0.36,0.341783,0.357099,0.5,0.364286,0.3425,0.351471,0.625,0,0,0.410714,0.416667,0.375,0.425,0.341463,0.339789,0.369048,0.356618,0.350676,0.355769,0,0.5,0.361364,0.351471,0.348485,0.345455,0.348485,0.356735,0,0.5,0
0.685766,1,1,0,0,1,0,0,1,0,0.685766,1,0.375,0.381993,0.632099,0.75,0.392857,0.3875,0.433824,0.5,0,0,0.767857,0.458333,1,1,0.411585,0.380282,0.386905,0.367647,0.614865,0.632134,0,0.75,0.397727,0.375,0.378788,0.386364,0.378788,0.420662,0,0.4375,0
0.350365,1,0,1,1,0,0,1,0,0,0.350365,0.341667,0.575,0.416958,0.359568,0.375,0.517857,0.45,0.404412,0.5,0,0,0.375,0.625,0.325,0.341667,0.472561,0.415493,0.625,0.514706,0.375,0.358251,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.4375,0
1,1,1,0,1,0,0,1,0,0,1,0.525,1,1,1,0.375,1,1,0.919118,1,0,0,1,0.5,0.875,0.525,1,1,1,1,1,1,0,0.375,1,1,1,1,1,0.797374,0,0.6875,1
0.443978,1,1,1,0,0,0,1,0,0,0.443978,0.691667,0.375,0.591783,0.756173,0.5,0.410714,0.5,0.463235,0.375,1,1,0.375,0.666667,0.425,0.691667,0.381098,0.591549,0.386905,0.404412,0.381757,0.756824,0,0.5,0.420455,0.389706,0.397727,0.488636,0.397727,0.443493,0,0.375,0
0.44708,1,0,1,1,0,0,1,0,0,0.44708,0.425,0.5,0.399476,0.401235,0.5,0.464286,0.425,0.441176,0.5,0,0,0.482143,0.625,0.425,0.425,0.442073,0.397887,0.535714,0.477941,0.39527,0.400124,0,0.5,0.488636,0.448529,0.473485,0.420455,0.473485,0.42637,0,0.5,0
0.92062,0,1,1,0,0,1,0,0,1,0.92062,0.675,0.575,0.504371,0.748457,0.5,0.517857,0.55,0.536765,1,0,0,0.625,0,0.725,0.675,0.625,0.503521,0.625,0.588235,0.746622,0.749069,0,0.5,0.556818,0.595588,0.662879,0.534091,0.662879,0.500571,0,0.6875,1
0.35073,0,1,1,1,0,0,0,1,0,0.35073,0.341667,0.575,0.416958,0.359568,0.375,0.517857,0.45,0.404412,0.5,0,0,0.375,0.291667,0.325,0.341667,0.472561,0.415493,0.625,0.514706,0.375,0.358251,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.4375,0
0.708212,1,1,0,0,0,1,0,1,0,0.708212,0.541667,0.33,0.355769,0.365123,0.625,0.357143,0.3625,0.375,0.5,0,0,0.660714,0.416667,0.475,0.541667,0.35061,0.353873,0.333333,0.334559,0.356081,0.363834,0,0.625,0.352273,0.360294,0.359848,0.363636,0.359848,0.375,0,0.625,0
0.635584,1,0,0,1,0,1,1,0,0,0.635584,0.641667,0.39,0.352273,0.416358,1,0.385714,0.3575,0.445588,1,0,0,0.946429,0.708333,0.425,0.641667,0.359756,0.350352,0.404762,0.378676,0.367568,0.415323,0,1,0.388636,0.369118,0.371212,0.359091,0.371212,0.429795,0,0.6875,1
0.746533,1,0,0,1,0,1,1,0,0,0.746533,0.725,0.34,0.38549,0.44321,0.75,0.375,0.375,0.410294,0.5,0,0,0.696429,0.708333,0.525,0.725,0.35061,0.383803,0.345238,0.367647,0.375,0.442308,0,0.75,0.375,0.360294,0.359848,0.375,0.359848,0.402397,0,0.5,0
0.40438,1,0,0,1,1,0,1,0,0,0.40438,0.375,0.625,0.434441,0.399691,0.375,0.553571,0.475,0.419118,0.375,1,1,0.339286,0.583333,0.425,0.375,0.503049,0.433099,0.684524,0.551471,0.462838,0.398573,0,0.375,0.602273,0.507353,0.549242,0.465909,0.549242,0.409247,0,0.375,0
0.435584,1,0,0,1,1,0,1,0,0,0.435584,0.558333,0.35,0.36451,0.395679,0.5,0.375,0.375,0.375,0.625,0,0,0.553571,0.583333,0.525,0.558333,0.381098,0.362676,0.357143,0.349265,0.385135,0.394541,0,0.5,0.375,0.389706,0.397727,0.375,0.397727,0.375,0,0.5,0
0.507664,0,1,1,1,0,0,0,1,0,0.507664,0.408333,0.625,0.434441,0.41821,0.375,0.553571,0.475,0.419118,1,0,0,1,0.291667,0.525,0.408333,0.503049,0.433099,0.684524,0.551471,0.503378,0.417184,0,0.375,0.602273,0.507353,0.549242,0.465909,0.549242,0.409247,0,0.6875,1
0.349635,0,1,1,0,1,0,0,1,0,0.349635,0.341667,1,0.574301,0.387346,0.375,0.839286,0.675,0.536765,0.375,1,1,0.375,0.25,0.325,0.358333,0.746951,0.573944,0.625,0.845588,0.435811,0.401675,0,0.5,0.556818,0.742647,0.852273,0.647727,0.852273,0.557648,0,0.375,0
0.975182,1,1,0,1,0,0,1,0,0,0.975182,1,0.345,0.504371,0.65463,1,0.353571,0.4,0.572059,0.5,0,0,1,0.5,0.425,1,0.411585,0.503521,0.35119,0.441176,0.402027,0.654777,0,1,0.347727,0.419118,0.435606,0.397727,0.435606,0.527968,0,0.5,0
1,1,1,0,0,1,0,0,1,0,1,0.475,0.36,0.399476,0.393519,0.375,0.446429,0.4,0.375,0.5,0,0,0.375,0.458333,0.725,0.475,0.442073,0.397887,0.369048,0.356618,0.449324,0.39237,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.4375,0
0.535584,1,0,0,1,1,0,1,0,0,0.535584,0.608333,0.395,0.416958,0.534259,0.5,0.5,0.45,0.470588,1,0,0,0.696429,0.583333,0.475,0.608333,0.457317,0.415493,0.410714,0.477941,0.459459,0.533809,0,0.5,0.534091,0.463235,0.492424,0.443182,0.492424,0.449201,0,0.6875,1
1,1,0,1,0,1,0,1,0,0,1,0.441667,0.55,1,0.848457,0.5,0.625,1,1,0.5,0,0,0.446429,0.541667,0.375,0.441667,1,1,0.595238,1,0.949324,0.849566,0,0.5,0.693182,1,1,1,1,0.945776,0,0.4375,0
0.352007,0,1,1,0,0,1,0,0,1,0.352007,0.358333,0.425,0.36451,0.356481,0.5,0.410714,0.375,0.389706,0.375,0,0,0.446429,0,0.325,0.358333,0.381098,0.362676,0.446429,0.404412,0.35473,0.355149,0,0.5,0.420455,0.389706,0.397727,0.375,0.397727,0.386416,0,0.4375,1
1,1,0,1,0,1,0,1,0,0,1,0.408333,0.575,0.416958,0.421296,0.375,0.517857,0.45,0.404412,1,0,0,0.482143,0.541667,0.525,0.408333,0.472561,0.415493,0.625,0.514706,0.510135,0.420285,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.6875,1
0.456569,1,1,0,0,1,0,0,1,0,0.456569,0.391667,0.525,0.399476,0.368827,0.375,0.482143,0.425,0.389706,1,0,0,0.517857,0.458333,0.475,0.391667,0.442073,0.397887,0.565476,0.477941,0.39527,0.367556,0,0.375,0.511364,0.448529,0.473485,0.420455,0.473485,0.386416,0,0.6875,1
1,1,0,0,1,0,1,1,0,0,1,1,0.36,0.434441,1,1,0.375,0.4625,0.657353,1,0,0,1,0.708333,1,1,0.503049,0.433099,0.369048,0.356618,1,1,0,1,0.375,0.360294,0.359848,0.454545,0.359848,0.594178,0,0.6875,1
0.521715,0,0,1,1,1,0,0,0,1,0.521715,0.441667,1,1,1,0.625,1,1,1,0.875,0,0,0.910714,0.125,0.375,0.441667,1,1,1,1,1,1,0,0.625,1,1,1,1,1,1,0,0.625,0
0.843431,1,1,0,0,0,1,0,1,0,0.843431,1,0.35,0.355769,0.673148,1,0.357143,0.35,0.404412,0.625,0,0,0.767857,0.416667,1,1,0.359756,0.353873,0.357143,0.349265,0.531081,0.673387,0,1,0.352273,0.345588,0.340909,0.352273,0.340909,0.397831,0,0.5,0
0.574088,0,1,1,0,1,0,0,1,0,0.574088,0.391667,0.45,0.373252,0.375,0.625,0.428571,0.3875,0.441176,1,0,0,0.910714,0.25,0.375,0.391667,0.396341,0.371479,0.47619,0.422794,0.375,0.373759,0,0.625,0.443182,0.404412,0.416667,0.386364,0.416667,0.42637,0,0.6875,1
0.350547,1,0,1,0,1,0,1,0,0,0.350547,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.541667,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
0.489234,1,0,0,0,1,1,0,1,0,0.489234,0.608333,0.345,0.373252,0.419753,0.75,0.375,0.3875,0.430882,0.875,0,0,0.660714,0.333333,0.375,0.608333,0.396341,0.371479,0.35119,0.422794,0.375,0.418734,0,0.75,0.375,0.404412,0.416667,0.386364,0.416667,0.418379,0,0.625,0
0.439234,1,0,1,0,1,0,1,0,0,0.439234,0.441667,0.825,0.504371,0.498457,0.625,0.696429,0.575,0.772059,0.625,0,0,0.803571,0.541667,0.425,0.441667,0.625,0.503521,0.922619,0.698529,0.476351,0.497829,0,0.625,0.784091,0.625,0.700758,0.556818,0.700758,0.683219,0,0.5,0
0.350365,1,0,0,1,0,1,1,0,0,0.350365,0.341667,0.575,0.416958,0.359568,0.375,0.517857,0.45,0.404412,0.5,0,0,0.375,0.708333,0.325,0.341667,0.472561,0.415493,0.625,0.514706,0.375,0.358251,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.4375,0
0.475182,1,1,0,0,1,0,0,1,0,0.475182,0.391667,1,1,0.830864,0.375,1,1,1,0.75,0,0,0.517857,0.458333,0.475,0.391667,1,1,1,1,1,0.831886,0,0.375,1,1,1,1,1,1,0,0.5625,0
0.372445,1,0,0,1,1,0,1,0,0,0.372445,0.458333,0.39,0.36451,0.378395,0.375,0.385714,0.3575,0.35,0.375,1,1,0.339286,0.583333,0.675,0.458333,0.381098,0.362676,0.404762,0.378676,0.416216,0.377171,0,0.375,0.388636,0.369118,0.371212,0.359091,0.371212,0.355594,0,0.375,0
0.405657,1,0,1,1,0,0,1,0,0,0.405657,0.475,0.625,1,1,0.375,1,1,1,0.375,1,1,0.339286,0.625,0.725,0.475,1,1,0.684524,0.551471,1,1,0,0.375,1,1,1,1,1,1,0,0.375,0
0.545438,1,0,0,0,1,1,0,1,0,0.545438,0.575,0.345,0.434441,0.428704,1,0.353571,0.475,0.733824,0.375,0,0,1,0.333333,0.325,0.575,0.503049,0.433099,0.35119,0.551471,0.381757,0.42773,0,1,0.347727,0.507353,0.549242,0.465909,0.549242,0.653539,0,0.5,1
0.377007,1,0,1,0,1,0,1,0,0,0.377007,0.391667,0.375,0.347028,0.350309,0.375,0.375,0.35,0.345588,0.375,1,1,0.339286,0.541667,0.475,0.391667,0.35061,0.34507,0.386905,0.367647,0.35473,0.348945,0,0.375,0.375,0.360294,0.359848,0.352273,0.359848,0.352169,0,0.375,0
0.661861,1,1,1,0,0,0,1,0,0,0.661861,0.925,0.575,0.906469,1,0.875,0.517857,1,1,1,0,0,0.910714,0.666667,0.475,0.925,1,0.908451,0.625,1,0.746622,1,0,0.875,0.556818,1,1,1,1,1,0,0.6875,1
0.59854,1,0,1,0,0,1,0,1,0,0.59854,0.475,0.475,0.416958,0.447531,0.375,0.446429,0.4,0.375,0.375,1,1,0.339286,0.375,0.725,0.475,0.472561,0.415493,0.505952,0.441176,0.567568,0.44665,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.375,0
1,1,1,1,0,0,0,1,0,0,1,1,0.355,0.854021,0.829321,0.5,0.392857,1,0.794118,1,0,0,0.625,0.666667,0.975,1,1,0.855634,0.363095,1,1,0.830335,0,0.5,0.397727,1,1,1,1,0.700342,0,0.6875,1
0.513321,1,0,0,1,1,0,1,0,0,0.513321,0.491667,0.375,0.399476,0.390432,0.625,0.375,0.425,0.441176,1,0,0,0.589286,0.583333,0.425,0.491667,0.396341,0.397887,0.386905,0.422794,0.375,0.389268,0,0.625,0.375,0.404412,0.416667,0.420455,0.416667,0.42637,0,0.6875,1
0.354197,0,1,0,0,1,1,0,0,1,0.354197,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.166667,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
0.614416,1,1,0,0,0,1,0,1,0,0.614416,0.425,0.4,0.361014,0.373765,0.5,0.392857,0.37,0.379412,0.375,0,0,0.517857,0.416667,0.375,0.425,0.375,0.359155,0.416667,0.397059,0.365541,0.372519,0,0.5,0.397727,0.383824,0.390152,0.370455,0.390152,0.378425,0,0.625,1
0.850547,1,1,0,0,1,0,0,1,0,0.850547,0.708333,1,0.906469,0.849691,0.5,0.978571,1,1,1,0,0,0.803571,0.458333,0.525,0.708333,0.865854,0.908451,1,0.988971,0.583108,0.850806,0,0.5,1,0.857353,1,1,1,0.887557,0,0.6875,0
0.603832,1,0,0,1,1,0,1,0,0,0.603832,0.691667,0.36,0.399476,0.502778,0.75,0.410714,0.425,0.507353,0.375,0,0,0.660714,0.583333,0.425,0.691667,0.442073,0.397887,0.369048,0.477941,0.422297,0.502171,0,0.75,0.420455,0.448529,0.473485,0.420455,0.473485,0.47774,0,0.5,1
0.492701,1,0,0,1,1,0,1,0,0,0.492701,1,0.425,0.451923,0.946605,1,0.410714,0.5,1,0.375,0,0,0.910714,0.583333,0.575,1,0.533537,0.450704,0.446429,0.588235,0.625,0.948201,0,1,0.420455,0.536765,0.587121,0.488636,0.587121,0.901256,0,0.5,1
0.918431,1,0,0,1,0,1,1,0,0,0.918431,0.841667,0.33,0.36451,0.410802,0.625,0.342857,0.3325,0.341176,0.625,0,0,0.517857,0.708333,0.375,0.841667,0.323171,0.362676,0.333333,0.334559,0.342568,0.409739,0,0.625,0.334091,0.333824,0.325758,0.336364,0.325758,0.348744,0,0.5,0
0.365693,1,1,0,1,0,0,1,0,0,0.365693,0.358333,0.625,0.434441,0.381173,0.375,0.553571,0.475,0.419118,0.375,1,1,0.339286,0.5,0.375,0.358333,0.503049,0.433099,0.684524,0.551471,0.422297,0.379963,0,0.375,0.602273,0.507353,0.549242,0.465909,0.549242,0.409247,0,0.375,0
1,1,1,0,0,1,0,0,1,0,1,1,0.33,0.425699,0.680556,1,0.35,0.3625,0.488235,0.375,1,1,0.767857,0.458333,1,1,0.487805,0.424296,0.333333,0.334559,0.482432,0.680831,0,1,0.343182,0.339706,0.333333,0.363636,0.333333,0.4629,0,0.375,0
0.435401,1,1,1,0,0,0,1,0,0,0.435401,0.408333,1,0.609266,0.442901,0.375,0.910714,0.725,0.566176,0.625,0,0,0.375,0.666667,0.525,0.408333,0.807927,0.609155,1,0.919118,0.557432,0.441998,0,0.375,1,0.801471,0.92803,0.693182,0.92803,0.523402,0,0.5,0
0.349635,1,0,1,0,0,1,0,1,0,0.349635,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.375,1,1,0.339286,0.375,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.375,0
0.679745,1,0,1,1,0,0,1,0,0,0.679745,0.625,0.345,0.854021,0.588889,0.625,0.353571,1,0.8,0.5,0,0,0.910714,0.625,0.425,0.625,1,0.855634,0.35119,1,0.746622,0.58871,0,0.625,0.347727,1,1,1,1,0.704909,0,0.625,0
0.469708,1,0,0,1,0,1,1,0,0,0.469708,0.375,0.4,0.355769,0.353395,0.375,0.392857,0.3625,0.352941,1,0,0,0.517857,0.708333,0.425,0.375,0.365854,0.353873,0.416667,0.386029,0.361486,0.352047,0,0.375,0.397727,0.375,0.378788,0.363636,0.378788,0.357877,0,0.6875,1
0.550365,1,1,0,0,0,1,0,1,0,0.550365,0.441667,0.35,0.355769,0.364198,0.5,0.357143,0.35,0.352941,0.625,0,0,0.410714,0.416667,0.375,0.441667,0.35061,0.353873,0.357143,0.367647,0.35473,0.362903,0,0.5,0.352273,0.360294,0.359848,0.352273,0.359848,0.357877,0,0.5,0
0.573175,1,1,1,0,0,0,1,0,0,0.573175,0.591667,0.525,0.399476,0.381173,0.375,0.482143,0.425,0.389706,1,0,0,0.553571,0.666667,1,0.591667,0.442073,0.397887,0.565476,0.477941,0.422297,0.379963,0,0.375,0.511364,0.448529,0.473485,0.420455,0.473485,0.386416,0,0.6875,1
0.360401,1,0,0,1,0,1,1,0,0,0.360401,0.341667,0.575,0.416958,0.359568,0.375,0.517857,0.45,0.404412,1,0,0,0.517857,0.708333,0.325,0.341667,0.472561,0.415493,0.625,0.514706,0.375,0.358251,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.6875,0
0.351095,0,0,1,0,1,1,0,0,1,0.351095,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.625,0,0,0.375,0.083333,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.351277,1,0,0,1,0,1,1,0,0,0.351277,0.358333,1,0.679196,0.467593,0.375,1,0.825,0.625,0.375,1,1,0.339286,0.708333,0.375,0.358333,0.929878,0.679577,1,1,0.611486,0.466811,0,0.375,1,0.919118,1,0.784091,1,0.569064,0,0.375,0
1,1,0,1,0,0,1,0,1,0,1,1,0.39,0.38549,0.572222,1,0.432143,0.405,0.625,0.375,1,1,0.625,0.375,0.575,1,0.411585,0.383803,0.404762,0.441176,0.402027,0.57196,0,1,0.447727,0.419118,0.435606,0.402273,0.435606,0.569064,0,0.4375,0
