@relation 'CS_DOMINGO_TRN-weka.filters.unsupervised.attribute.NumericToNominal-R2-10,20-22,43'

@attribute DURATION_MAX numeric
@attribute STARTHOUR_1 {0,1}
@attribute STARTHOUR_2 {0,1}
@attribute STARTHOUR_3 {0,1}
@attribute STARTHOUR_4 {0,1}
@attribute STARTHOUR_5 {0,1}
@attribute STARTHOUR_6 {0,1}
@attribute TURNO_1 {0,1}
@attribute TURNO_2 {0,1}
@attribute TURNO_3 {0,1}
@attribute DURATION numeric
@attribute CCOUNT numeric
@attribute CMINPRICE numeric
@attribute CMAXPRICE numeric
@attribute CSUMPRICE numeric
@attribute BCOUNT numeric
@attribute BMINPRICE numeric
@attribute BMAXPRICE numeric
@attribute BSUMPRICE numeric
@attribute BSTEP {0.375,0.5,0.625,0.75,0.875,1}
@attribute ONLINESTATUS_1 {0,1}
@attribute AVAILABILITY_1 {0,1}
@attribute QTD_SESSION numeric
@attribute MIN_STARTHOUR numeric
@attribute MIN_CCOUNT numeric
@attribute MAX_CCOUNT numeric
@attribute MIN_CMAXPRICE numeric
@attribute MAX_CMAXPRICE numeric
@attribute MIN_CMINPRICE numeric
@attribute MAX_CMINPRICE numeric
@attribute MIN_CSUMPRICE numeric
@attribute MAX_CSUMPRICE numeric
@attribute MIN_BCOUNT numeric
@attribute MAX_BCOUNT numeric
@attribute MIN_BMINPRICE numeric
@attribute MAX_BMINPRICE numeric
@attribute MIN_BMAXPRICE numeric
@attribute MAX_BMAXPRICE numeric
@attribute MIN_BSUMPRICE numeric
@attribute MAX_BSUMPRICE numeric
@attribute MIN_BSTEP numeric
@attribute MAX_BSTEP numeric
@attribute CLASSE_1 {0,1}

@data
0.362044,1,0,0,1,0,1,1,0,0,0.362044,0.391667,1,0.819056,0.649691,0.375,1,0.9,0.669118,0.375,1,1,0.339286,0.708333,0.475,0.391667,1,0.820423,1,1,1,0.649814,0,0.375,1,1,1,0.852273,1,0.603311,0,0.375,0
0.616423,1,1,0,0,1,0,0,1,0,0.616423,0.825,0.475,0.486888,0.741975,0.625,0.446429,0.45,0.492647,1,0,0,0.875,0.458333,0.675,0.825,0.411585,0.485915,0.505952,0.441176,0.503378,0.742556,0,0.625,0.465909,0.419118,0.435606,0.443182,0.435606,0.466324,0,0.6875,1
0.552555,1,0,1,0,1,0,1,0,0,0.552555,0.541667,0.375,0.361014,0.406173,0.625,0.375,0.37,0.394118,0.375,0,0,0.553571,0.541667,0.625,0.541667,0.375,0.359155,0.386905,0.397059,0.426351,0.405087,0,0.625,0.375,0.383824,0.390152,0.370455,0.390152,0.38984,0,0.625,0
0.399088,1,1,1,0,0,0,1,0,0,0.399088,0.425,0.575,0.416958,0.421296,0.375,0.517857,0.45,0.404412,0.375,0,0,0.446429,0.666667,0.425,0.425,0.472561,0.415493,0.625,0.514706,0.442568,0.420285,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.625,0
0.408577,1,0,0,1,1,0,1,0,0,0.408577,0.458333,0.39,0.399476,0.394753,0.625,0.385714,0.425,0.430882,0.375,0,0,0.589286,0.583333,0.375,0.458333,0.442073,0.397887,0.404762,0.477941,0.39527,0.39361,0,0.625,0.388636,0.448529,0.473485,0.420455,0.473485,0.418379,0,0.625,1
0.55073,1,0,0,1,0,1,1,0,0,0.55073,0.541667,0.345,0.854021,0.851852,1,0.353571,0.675,0.939706,1,0,0,0.875,0.708333,0.675,0.541667,1,0.855634,0.35119,0.625,1,0.852978,0,1,0.347727,0.742647,0.852273,0.647727,0.852273,0.813356,0,0.6875,1
0.350182,0,0,1,0,1,1,0,0,1,0.350182,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.083333,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
1,1,0,0,1,0,1,1,0,0,1,1,0.35,0.679196,0.940432,0.875,0.357143,0.425,0.502941,0.5,0,0,0.517857,0.708333,0.475,1,0.594512,0.679577,0.357143,0.441176,0.442568,0.941998,0,0.875,0.352273,0.419118,0.435606,0.420455,0.435606,0.474315,0,0.4375,0
0.394161,1,1,0,0,1,0,0,1,0,0.394161,0.375,1,0.992133,0.578086,0.375,1,1,0.888235,0.875,0,0,0.482143,0.458333,0.425,0.375,1,0.994718,1,1,0.853378,0.577854,0,0.375,1,1,1,1,1,0.773402,0,0.625,0
0.496898,1,0,1,1,0,0,1,0,0,0.496898,0.541667,0.345,0.434441,0.39537,1,0.353571,0.475,0.575,0.375,0,0,0.946429,0.625,0.325,0.541667,0.332317,0.433099,0.35119,0.345588,0.343919,0.394231,0,1,0.347727,0.342647,0.337121,0.465909,0.337121,0.530251,0,0.5,1
0.933577,1,1,1,0,0,0,1,0,0,0.933577,0.875,0.365,1,1,1,0.367857,1,1,0.375,0,0,1,0.666667,0.425,0.875,0.35061,1,0.375,0.367647,0.361486,1,0,1,0.365909,0.360294,0.359848,1,0.359848,1,0,0.5625,1
0.372628,1,1,0,0,0,1,0,1,0,0.372628,0.375,0.475,0.381993,0.362654,0.375,0.446429,0.4,0.375,0.375,1,1,0.339286,0.416667,0.425,0.375,0.411585,0.380282,0.505952,0.441176,0.381757,0.361352,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.375,0
0.413686,1,0,0,0,1,1,0,1,0,0.413686,0.391667,0.39,0.352273,0.35216,0.375,0.385714,0.3575,0.35,1,0,0,0.482143,0.333333,0.425,0.391667,0.359756,0.350352,0.404762,0.378676,0.358784,0.350806,0,0.375,0.388636,0.369118,0.371212,0.359091,0.371212,0.355594,0,0.6875,1
0.5,1,1,0,0,0,1,0,1,0,0.5,0.358333,0.4,0.381993,0.358025,0.375,0.392857,0.3625,0.352941,0.5,0,0,0.375,0.416667,0.375,0.358333,0.411585,0.380282,0.416667,0.386029,0.371622,0.3567,0,0.375,0.397727,0.375,0.378788,0.363636,0.378788,0.357877,0,0.4375,0
0.466788,1,1,0,1,0,0,1,0,0,0.466788,0.475,0.415,0.381993,0.405247,0.625,0.403571,0.4,0.427941,1,0,0,0.660714,0.5,0.425,0.475,0.411585,0.380282,0.434524,0.441176,0.402027,0.404156,0,0.625,0.411364,0.419118,0.435606,0.397727,0.435606,0.416096,0,0.6875,1
0.413321,1,0,1,1,0,0,1,0,0,0.413321,0.441667,0.39,0.416958,0.400926,1,0.385714,0.45,0.601471,0.375,0,0,0.732143,0.625,0.325,0.441667,0.472561,0.415493,0.404762,0.514706,0.375,0.399814,0,1,0.388636,0.477941,0.511364,0.443182,0.511364,0.550799,0,0.625,1
0.662409,1,0,1,0,1,0,1,0,0,0.662409,0.775,0.375,0.609266,0.581481,0.5,0.375,0.3875,0.382353,0.375,0,0,0.553571,0.541667,0.375,0.775,0.396341,0.609155,0.386905,0.422794,0.375,0.581266,0,0.5,0.375,0.404412,0.416667,0.386364,0.416667,0.380708,0,0.625,1
0.690693,1,1,0,1,0,0,1,0,0,0.690693,0.675,0.34,0.390734,0.480556,0.5,0.410714,0.4,0.404412,0.625,0,0,0.410714,0.5,1,0.675,0.426829,0.389085,0.345238,0.341912,0.619595,0.479839,0,0.5,0.420455,0.389706,0.397727,0.397727,0.397727,0.397831,0,0.5,0
0.360766,0,1,0,0,1,1,0,0,1,0.360766,0.341667,0.575,0.416958,0.359568,0.375,0.517857,0.45,0.404412,1,0,0,0.517857,0.166667,0.325,0.341667,0.472561,0.415493,0.625,0.514706,0.375,0.358251,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.6875,0
0.464234,1,0,0,1,1,0,1,0,0,0.464234,0.408333,0.425,0.36451,0.375,0.375,0.410714,0.375,0.360294,1,0,0,0.517857,0.583333,0.525,0.408333,0.381098,0.362676,0.446429,0.404412,0.408784,0.373759,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.6875,1
0.409854,1,0,1,1,0,0,1,0,0,0.409854,0.375,0.525,0.399476,0.381173,0.5,0.482143,0.425,0.448529,1,0,0,0.732143,0.625,0.375,0.375,0.442073,0.397887,0.565476,0.477941,0.39527,0.379963,0,0.5,0.511364,0.448529,0.473485,0.420455,0.473485,0.432078,0,0.6875,1
0.362044,1,0,0,1,1,0,1,0,0,0.362044,0.358333,0.575,0.416958,0.375,0.375,0.517857,0.45,0.404412,0.375,1,1,0.339286,0.583333,0.375,0.358333,0.472561,0.415493,0.625,0.514706,0.408784,0.373759,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.375,0
0.805474,1,0,0,1,0,1,1,0,0,0.805474,0.691667,0.355,0.425699,0.44784,0.375,0.396429,0.365,0.354412,1,0,0,0.553571,0.708333,0.525,0.691667,0.368902,0.424296,0.363095,0.371324,0.381081,0.44696,0,0.375,0.402273,0.377941,0.382576,0.365909,0.382576,0.359018,0,0.6875,1
0.909307,1,1,0,1,0,0,1,0,0,0.909307,1,0.36,0.434441,0.634259,0.75,0.392857,0.4125,0.466176,0.375,0,0,0.589286,0.5,0.525,1,0.411585,0.433099,0.369048,0.393382,0.395946,0.634305,0,0.75,0.397727,0.380882,0.386364,0.409091,0.386364,0.445776,0,0.5,1
0.806387,1,0,1,0,1,0,1,0,0,0.806387,1,0.345,0.460664,0.649383,0.875,0.353571,0.5125,0.547059,1,0,0,0.946429,0.541667,0.525,1,0.54878,0.459507,0.35119,0.606618,0.442568,0.649504,0,0.875,0.347727,0.551471,0.606061,0.5,0.606061,0.508562,0,0.6875,1
1,1,1,1,0,0,0,1,0,0,1,1,0.365,0.504371,0.809259,0.625,0.410714,0.4,0.441176,0.5,0,1,0.660714,0.666667,0.775,1,0.381098,0.503521,0.375,0.367647,0.449324,0.810174,0,0.625,0.420455,0.389706,0.397727,0.397727,0.397727,0.42637,0,0.4375,0
0.469708,1,1,0,1,0,0,1,0,0,0.469708,0.458333,0.385,1,0.86358,0.625,0.382143,0.725,0.613235,0.375,0,0,0.696429,0.5,0.475,0.458333,1,1,0.39881,0.919118,1,0.864764,0,0.625,0.384091,0.801471,0.92803,0.693182,0.92803,0.559932,0,0.625,1
1,1,1,0,0,0,1,0,1,0,1,1,0.375,0.361014,0.579938,1,0.375,0.37,0.676471,1,0,0,1,0.416667,0.475,1,0.35061,0.359155,0.386905,0.367647,0.368243,0.579715,0,1,0.375,0.360294,0.359848,0.370455,0.359848,0.609018,0,0.6875,1
0.974635,0,1,1,0,0,1,0,0,1,0.974635,0.808333,0.33,1,1,0.875,0.375,1,1,1,0,0,0.875,0,0.525,0.808333,1,1,0.333333,0.334559,1,1,0,0.875,0.375,1,1,1,1,1,0,0.6875,1
0.578285,1,1,1,0,0,0,1,0,0,0.578285,0.358333,0.475,0.381993,0.362654,0.375,0.446429,0.4,0.375,0.5,0,0,0.696429,0.666667,0.375,0.358333,0.411585,0.380282,0.505952,0.441176,0.381757,0.361352,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.5,0
0.664416,1,1,0,1,0,0,1,0,0,0.664416,1,0.36,0.399476,0.72037,0.875,0.421429,0.425,0.575,1,0,0,0.839286,0.5,0.575,1,0.442073,0.397887,0.369048,0.477941,0.503378,0.720844,0,0.875,0.434091,0.448529,0.473485,0.420455,0.473485,0.530251,0,0.6875,1
0.441971,1,0,0,1,1,0,1,0,0,0.441971,0.441667,0.4,0.381993,0.392284,0.625,0.392857,0.4,0.423529,1,0,0,0.589286,0.583333,0.375,0.441667,0.375,0.380282,0.416667,0.397059,0.365541,0.391129,0,0.625,0.397727,0.383824,0.390152,0.397727,0.390152,0.412671,0,0.6875,1
0.42719,0,1,1,1,0,0,0,1,0,0.42719,0.491667,0.625,0.434441,0.529321,0.5,0.553571,0.475,0.507353,0.375,0,0,0.482143,0.291667,0.525,0.491667,0.503049,0.433099,0.684524,0.551471,0.543919,0.528846,0,0.5,0.602273,0.507353,0.549242,0.465909,0.549242,0.47774,0,0.5,1
0.82938,1,1,0,1,0,0,1,0,0,0.82938,1,0.355,0.399476,0.8,0.625,0.403571,0.425,0.460294,0.375,1,1,0.410714,0.5,1,1,0.442073,0.397887,0.363095,0.375,0.958108,0.800868,0,0.625,0.411364,0.448529,0.473485,0.420455,0.473485,0.44121,0,0.375,0
0.520803,0,1,1,0,0,1,0,0,1,0.520803,1,0.405,1,0.822222,1,0.396429,1,1,0.5,0,0,0.660714,0,0.375,1,1,1,0.422619,1,0.881757,0.823201,0,1,0.402273,1,1,1,1,1,0,0.5,0
0.431387,1,1,0,0,1,0,0,1,0,0.431387,0.458333,0.375,0.36451,0.382099,1,0.375,0.375,0.511765,0.375,0,0,0.803571,0.458333,0.325,0.458333,0.375,0.362676,0.386905,0.397059,0.353378,0.380893,0,1,0.375,0.383824,0.390152,0.375,0.390152,0.481164,0,0.625,1
0.450912,0,1,1,0,0,1,0,0,1,0.450912,0.375,0.45,0.469406,0.384259,0.375,0.428571,0.3875,0.367647,1,0,0,0.517857,0,0.425,0.375,0.564024,0.46831,0.47619,0.422794,0.429054,0.383065,0,0.375,0.443182,0.404412,0.416667,0.386364,0.416667,0.369292,0,0.6875,1
0.953102,1,1,0,0,1,0,0,1,0,0.953102,1,0.365,0.399476,0.720679,0.875,0.367857,0.35,0.395588,1,0,0,0.767857,0.458333,1,1,0.442073,0.397887,0.375,0.360294,0.747973,0.721154,0,0.875,0.365909,0.354412,0.352273,0.352273,0.352273,0.390982,0,0.6875,1
0.600547,1,0,1,1,0,0,1,0,0,0.600547,0.891667,1,1,1,1,0.910714,1,1,1,0,0,1,0.625,0.725,0.891667,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.6875,1
0.481752,1,0,0,0,1,1,0,1,0,0.481752,0.358333,0.39,0.352273,0.35216,0.375,0.385714,0.3575,0.35,1,0,0,0.589286,0.333333,0.375,0.358333,0.359756,0.350352,0.404762,0.378676,0.358784,0.350806,0,0.375,0.388636,0.369118,0.371212,0.359091,0.371212,0.355594,0,0.6875,1
0.746715,1,1,1,0,0,0,1,0,0,0.746715,0.591667,0.375,1,1,0.5,0.442857,1,1,0.375,0,0,0.517857,0.666667,0.975,0.591667,1,1,0.386905,0.367647,1,1,0,0.5,0.461364,0.416176,0.431818,1,0.431818,1,0,0.625,1
0.403285,1,0,1,0,1,0,1,0,0,0.403285,0.408333,0.4,0.399476,0.379012,0.875,0.392857,0.425,0.497059,0.375,0,0,0.589286,0.541667,0.325,0.408333,0.365854,0.397887,0.416667,0.386029,0.351351,0.377792,0,0.875,0.397727,0.375,0.378788,0.420455,0.378788,0.469749,0,0.5,1
0.496898,1,0,1,1,0,0,1,0,0,0.496898,0.541667,0.345,0.434441,0.39537,1,0.353571,0.475,0.575,0.375,0,0,0.946429,0.625,0.325,0.541667,0.332317,0.433099,0.35119,0.345588,0.343919,0.394231,0,1,0.347727,0.342647,0.337121,0.465909,0.337121,0.530251,0,0.5,1
0.349635,1,1,1,0,0,0,1,0,0,0.349635,0.341667,0.825,0.504371,0.375,0.375,0.696429,0.575,0.477941,0.375,1,1,0.410714,0.666667,0.325,0.375,0.625,0.625,0.922619,0.698529,0.408784,0.466501,0,0.625,0.784091,0.625,0.700758,0.713636,0.700758,0.796233,0,0.375,0
1,1,0,0,1,0,1,1,0,0,1,0.841667,0.36,0.369755,0.451852,0.375,0.385714,0.3575,0.35,0.5,0,0,0.375,0.708333,1,0.841667,0.390244,0.367958,0.369048,0.356618,0.559459,0.450993,0,0.375,0.388636,0.369118,0.371212,0.359091,0.371212,0.355594,0,0.4375,0
0.517336,1,0,0,1,0,1,1,0,0,0.517336,0.525,0.415,0.644231,0.545679,0.625,0.403571,0.475,0.533824,0.375,0,0,0.625,0.708333,0.475,0.525,0.868902,0.644366,0.434524,0.551471,0.584459,0.545285,0,0.625,0.411364,0.507353,0.549242,0.465909,0.549242,0.498288,0,0.5,1
1,1,1,0,0,1,0,0,1,0,1,1,0.365,0.504371,0.954938,1,0.375,0.45,0.594118,1,0,0,0.767857,0.458333,0.425,1,0.472561,0.503521,0.375,0.514706,0.408784,0.956576,0,1,0.375,0.477941,0.511364,0.443182,0.511364,0.545091,0,0.6875,1
1,1,0,1,1,0,0,1,0,0,1,0.841667,0.345,0.679196,0.674383,1,0.375,0.825,0.802941,0.375,0,0,0.875,0.625,0.375,0.841667,0.929878,0.679577,0.35119,1,0.611486,0.674628,0,1,0.375,0.919118,1,0.784091,1,0.707192,0,0.625,1
0.642701,0,1,0,1,1,0,0,0,1,0.642701,0.825,0.375,0.434441,0.533642,0.5,0.410714,0.425,0.419118,0.75,0,0,0.625,0,0.525,0.825,0.381098,0.433099,0.386905,0.404412,0.408784,0.533189,0,0.5,0.420455,0.389706,0.397727,0.420455,0.397727,0.409247,0,0.5625,0
0.405474,1,1,0,1,0,0,1,0,0,0.405474,0.358333,1,0.854021,0.529321,0.375,1,1,0.772059,0.375,0,0,0.589286,0.5,0.375,0.358333,1,0.855634,1,1,0.746622,0.528846,0,0.375,1,1,1,1,1,0.683219,0,0.625,1
0.517153,1,0,1,0,1,0,1,0,0,0.517153,0.441667,0.575,0.854021,0.822531,0.375,1,1,0.772059,0.375,0,0,0.589286,0.541667,0.525,0.441667,1,0.855634,0.625,0.514706,0.983108,0.823511,0,0.375,1,1,1,1,1,0.683219,0,0.625,1
0.470073,1,0,1,0,0,1,0,1,0,0.470073,0.375,0.425,0.381993,0.368827,0.625,0.410714,0.4,0.448529,1,0,0,0.696429,0.375,0.325,0.375,0.411585,0.380282,0.446429,0.441176,0.361486,0.367556,0,0.625,0.420455,0.419118,0.435606,0.397727,0.435606,0.432078,0,0.6875,1
0.467883,1,1,0,1,0,0,1,0,0,0.467883,0.408333,1,0.854021,0.78858,0.625,1,1,1,1,0,0,0.767857,0.5,0.375,0.408333,1,0.855634,1,1,0.746622,0.789392,0,0.625,1,1,1,1,1,1,0,0.6875,1
0.685949,1,1,1,0,0,0,1,0,0,0.685949,0.725,0.4,0.451923,0.559259,0.75,0.392857,0.475,0.5,1,0,0,0.732143,0.666667,0.525,0.725,0.375,0.450704,0.416667,0.386029,0.393919,0.558933,0,0.75,0.397727,0.375,0.378788,0.465909,0.378788,0.472032,0,0.6875,1
0.388139,1,0,1,0,1,0,1,0,0,0.388139,0.425,0.475,0.381993,0.362654,0.375,0.446429,0.4,0.375,0.625,0,0,0.375,0.541667,0.575,0.425,0.411585,0.380282,0.505952,0.441176,0.381757,0.361352,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.5,0
0.768978,1,0,1,0,1,0,1,0,0,0.768978,0.708333,0.375,0.434441,0.670988,1,0.375,0.475,0.823529,0.75,0,1,0.696429,0.541667,0.525,0.708333,0.503049,0.433099,0.386905,0.422794,0.449324,0.671216,0,1,0.375,0.404412,0.416667,0.465909,0.416667,0.723174,0,0.5625,0
0.35073,0,1,1,1,0,0,0,1,0,0.35073,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.625,0,0,0.375,0.291667,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.503467,1,0,0,1,0,1,1,0,0,0.503467,0.425,0.425,0.36451,0.375,0.5,0.410714,0.375,0.389706,1,0,0,0.660714,0.708333,0.475,0.425,0.381098,0.362676,0.446429,0.404412,0.381757,0.373759,0,0.5,0.420455,0.389706,0.397727,0.375,0.397727,0.386416,0,0.6875,1
0.37792,1,1,0,0,0,1,0,1,0,0.37792,0.358333,0.475,0.381993,0.362654,0.375,0.446429,0.4,0.375,0.625,0,0,0.410714,0.416667,0.375,0.358333,0.411585,0.380282,0.505952,0.441176,0.381757,0.361352,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.5,0
0.380474,1,1,0,1,0,0,1,0,0,0.380474,0.425,1,0.661713,0.572531,0.375,0.982143,0.775,0.595588,0.375,1,1,0.339286,0.5,0.575,0.425,0.89939,0.661972,1,0.992647,0.841216,0.57227,0,0.375,1,0.860294,1,0.738636,1,0.546233,0,0.375,0
1,1,0,0,0,1,1,0,1,0,1,1,0.33,0.355769,0.599383,1,0.35,0.3625,0.454412,0.375,1,1,0.946429,0.333333,0.725,1,0.341463,0.353873,0.333333,0.334559,0.354054,0.599256,0,1,0.343182,0.339706,0.333333,0.363636,0.333333,0.436644,0,0.5,0
0.638504,1,1,0,1,0,0,1,0,0,0.638504,0.508333,1,1,1,0.375,1,1,1,0.375,1,1,0.339286,0.5,0.825,0.508333,1,1,1,1,1,1,0,0.375,1,1,1,1,1,0.910388,0,0.375,0
0.381387,0,1,1,0,1,0,0,1,0,0.381387,0.408333,0.425,0.36451,0.375,0.375,0.410714,0.375,0.360294,0.375,1,1,0.339286,0.25,0.525,0.408333,0.381098,0.362676,0.446429,0.404412,0.408784,0.373759,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.375,0
0.483029,1,0,1,1,0,0,1,0,0,0.483029,0.541667,0.39,0.354021,0.399383,0.375,0.389286,0.36,0.351471,0.375,1,1,0.339286,0.625,0.925,0.541667,0.362805,0.352113,0.404762,0.378676,0.462162,0.398263,0,0.375,0.393182,0.372059,0.375,0.361364,0.375,0.356735,0,0.375,0
0.430109,1,0,0,0,1,1,0,1,0,0.430109,0.641667,0.34,0.347028,0.394444,0.625,0.35,0.35,0.360294,0.375,1,1,0.410714,0.333333,0.375,0.641667,0.341463,0.34507,0.345238,0.356618,0.350676,0.3933,0,0.625,0.343182,0.351471,0.348485,0.352273,0.348485,0.363584,0,0.375,0
0.82646,1,1,0,0,1,0,0,1,0,0.82646,0.441667,0.475,0.381993,0.408951,0.375,0.446429,0.4,0.375,0.375,1,1,0.339286,0.458333,0.625,0.441667,0.411585,0.380282,0.505952,0.441176,0.483108,0.407878,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.375,0
0.539781,1,1,0,0,1,0,0,1,0,0.539781,0.508333,0.425,0.36451,0.381173,0.5,0.410714,0.375,0.389706,1,0,0,0.767857,0.458333,0.675,0.508333,0.381098,0.362676,0.446429,0.404412,0.381757,0.379963,0,0.5,0.420455,0.389706,0.397727,0.375,0.397727,0.386416,0,0.6875,1
0.632299,1,1,1,0,0,0,1,0,0,0.632299,0.558333,0.375,0.36451,0.394444,0.375,0.410714,0.375,0.360294,0.375,1,1,0.339286,0.666667,0.975,0.558333,0.381098,0.362676,0.386905,0.367647,0.451351,0.3933,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.375,0
0.428832,1,0,0,0,1,1,0,1,0,0.428832,0.608333,0.4,0.373252,0.41821,0.75,0.392857,0.3875,0.448529,0.375,1,1,0.482143,0.333333,0.375,0.608333,0.396341,0.371479,0.416667,0.422794,0.375,0.417184,0,0.75,0.397727,0.404412,0.416667,0.386364,0.416667,0.432078,0,0.5,0
0.477007,1,0,1,0,1,0,1,0,0,0.477007,0.375,0.5,0.390734,0.365741,0.375,0.464286,0.4125,0.382353,1,0,0,0.589286,0.541667,0.425,0.375,0.426829,0.389085,0.535714,0.459559,0.388514,0.364454,0,0.375,0.488636,0.433824,0.454545,0.409091,0.454545,0.380708,0,0.6875,1
0.349635,1,0,0,0,1,1,0,1,0,0.349635,0.325,0.325,0.329545,0.344136,0.25,0.339286,0.325,0.330882,0.5,0,0,0.339286,0.333333,0.275,0.325,0.320122,0.327465,0.327381,0.330882,0.341216,0.342742,0,0.25,0.329545,0.330882,0.32197,0.329545,0.32197,0.340753,0,0.4375,0
0.385401,1,1,0,0,0,1,0,1,0,0.385401,0.341667,0.675,0.451923,0.365741,0.375,0.589286,0.5,0.433824,0.375,0,0,0.482143,0.416667,0.325,0.341667,0.533537,0.450704,0.744048,0.588235,0.388514,0.364454,0,0.375,0.647727,0.536765,0.587121,0.488636,0.587121,0.420662,0,0.625,1
0.482117,1,0,0,1,0,1,1,0,0,0.482117,0.375,1,1,0.884259,0.375,1,1,1,1,0,0,0.732143,0.708333,0.425,0.375,1,1,1,1,1,0.885546,0,0.375,1,1,1,1,1,0.91153,0,0.6875,1
0.533212,1,1,0,0,1,0,0,1,0,0.533212,0.908333,0.36,0.416958,0.564198,0.875,0.385714,0.45,0.552941,0.5,0,0,0.553571,0.458333,0.525,0.908333,0.472561,0.415493,0.369048,0.514706,0.510135,0.563896,0,0.875,0.388636,0.477941,0.511364,0.443182,0.511364,0.513128,0,0.4375,0
0.354745,1,1,1,0,0,0,1,0,0,0.354745,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.625,0,0,0.375,0.666667,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.365511,1,0,1,0,1,0,1,0,0,0.365511,0.425,0.525,0.399476,0.405864,0.375,0.482143,0.425,0.389706,0.375,1,1,0.339286,0.541667,0.575,0.425,0.442073,0.397887,0.565476,0.477941,0.476351,0.404777,0,0.375,0.511364,0.448529,0.473485,0.420455,0.473485,0.386416,0,0.375,0
0.639781,1,1,0,1,0,0,1,0,0,0.639781,0.691667,0.525,0.590035,0.575,0.375,0.803571,0.65,0.522059,0.375,1,1,0.339286,0.5,1,0.691667,0.77439,0.589789,0.565476,0.477941,0.846622,0.574752,0,0.375,0.920455,0.713235,0.814394,0.625,0.814394,0.489155,0,0.375,0
0.349635,1,0,1,0,0,1,0,1,0,0.349635,0.341667,1,0.625,0.396296,0.375,0.942857,0.7475,0.579412,0.375,1,1,0.410714,0.375,0.325,0.375,0.835366,0.625,0.922619,0.952206,0.455405,0.466501,0,0.625,0.784091,0.827941,0.962121,0.713636,0.962121,0.796233,0,0.375,0
0.502372,1,0,1,0,1,0,1,0,0,0.502372,0.341667,0.355,0.340035,0.345988,0.375,0.360714,0.34,0.339706,0.375,0,0,0.660714,0.541667,0.325,0.341667,0.338415,0.338028,0.363095,0.352941,0.34527,0.344603,0,0.375,0.356818,0.348529,0.344697,0.343182,0.344697,0.347603,0,0.625,1
0.477555,1,0,1,1,0,0,1,0,0,0.477555,0.391667,1,1,1,0.375,1,1,1,1,0,0,0.482143,0.625,0.475,0.391667,1,1,1,1,1,1,0,0.375,1,1,1,1,1,1,0,0.6875,1
0.808759,1,1,1,0,0,0,1,0,0,0.808759,0.758333,0.365,0.504371,0.623457,0.375,0.696429,0.575,0.477941,0.375,0,0,0.553571,0.666667,0.625,0.758333,0.625,0.503521,0.375,0.360294,0.691216,0.623449,0,0.375,0.784091,0.625,0.700758,0.556818,0.700758,0.454909,0,0.5,1
0.349635,1,0,0,1,1,0,1,0,0,0.349635,0.341667,1,0.625,0.396296,0.375,0.942857,0.7475,0.579412,0.375,1,1,0.410714,0.583333,0.325,0.375,0.835366,0.625,0.922619,0.952206,0.455405,0.466501,0,0.625,0.784091,0.827941,0.962121,0.713636,0.962121,0.796233,0,0.375,0
0.595438,1,0,1,0,0,1,0,1,0,0.595438,0.591667,0.415,0.378497,0.453395,1,0.410714,0.395,0.533824,0.5,0,0,0.660714,0.375,0.375,0.591667,0.381098,0.376761,0.434524,0.404412,0.368243,0.452543,0,1,0.420455,0.389706,0.397727,0.393182,0.397727,0.498288,0,0.4375,0
0.350547,0,1,0,0,1,1,0,0,1,0.350547,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.166667,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
